date,city,max_temp_F,min_temp_F,energy_consumption,energy_change,day_of_week,is_weekend
2025-06-07,New York,76.0,66.0,404447,-3300.0,Saturday,True
2025-06-07,New York,76.0,66.0,393056,-11391.0,Saturday,True
2025-06-07,New York,76.0,66.0,394853,1797.0,Saturday,True
2025-06-07,New York,76.0,66.0,395851,998.0,Saturday,True
2025-06-07,New York,76.0,66.0,393935,-1916.0,Saturday,True
2025-06-07,New York,76.0,66.0,345811,-48124.0,Saturday,True
2025-06-07,New York,76.0,66.0,348783,2972.0,Saturday,True
2025-06-07,New York,76.0,66.0,350585,1802.0,Saturday,True
2025-06-07,New York,76.0,66.0,347442,-3143.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110629,31666.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110779,150.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110997,218.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110679,-318.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,109928,-751.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110003,75.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,110004,1.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,109987,-17.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,73976,-36011.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,74207,231.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,74010,-197.0,Saturday,True
2025-06-07,Phoenix,104.0,80.0,74244,234.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,22832,7295.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,22798,-34.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,22797,-1.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,22811,14.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,21466,-1345.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,21514,48.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,21551,37.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,21484,-67.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,13688,-7796.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,13713,25.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,13704,-9.0,Saturday,True
2025-06-07,Seattle,81.0,55.0,13699,-5.0,Saturday,True
2025-06-08,Chicago,81.0,59.0,2089649,2068590.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2093399,3750.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2096106,2707.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2091246,-4860.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,1986609,-104637.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,1990769,4160.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,1994115,3346.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,1988155,-5960.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2165479,177324.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2167041,1562.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2168159,1118.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,2166370,-1789.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,14690,-2151680.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,9284,-5406.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,6270,-3014.0,Sunday,True
2025-06-08,Chicago,81.0,59.0,11642,5372.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1537993,316.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1542814,4821.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1544135,1321.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1540487,-3648.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1555970,15483.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1559708,3738.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1560333,625.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1558042,-2291.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1538618,-19424.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1543299,4681.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1544609,1310.0,Sunday,True
2025-06-08,Houston,98.0,79.0,1541031,-3578.0,Sunday,True
2025-06-08,Houston,98.0,79.0,618,-1540413.0,Sunday,True
2025-06-08,Houston,98.0,79.0,478,-140.0,Sunday,True
2025-06-08,Houston,98.0,79.0,467,-11.0,Sunday,True
2025-06-08,Houston,98.0,79.0,537,70.0,Sunday,True
2025-06-08,New York,76.0,63.0,371066,23624.0,Sunday,True
2025-06-08,New York,76.0,63.0,371920,854.0,Sunday,True
2025-06-08,New York,76.0,63.0,372609,689.0,Sunday,True
2025-06-08,New York,76.0,63.0,371389,-1220.0,Sunday,True
2025-06-08,New York,76.0,63.0,371946,557.0,Sunday,True
2025-06-08,New York,76.0,63.0,372850,904.0,Sunday,True
2025-06-08,New York,76.0,63.0,373561,711.0,Sunday,True
2025-06-08,New York,76.0,63.0,372326,-1235.0,Sunday,True
2025-06-08,New York,76.0,63.0,316504,-55822.0,Sunday,True
2025-06-08,New York,76.0,63.0,316910,406.0,Sunday,True
2025-06-08,New York,76.0,63.0,317112,202.0,Sunday,True
2025-06-08,New York,76.0,63.0,316705,-407.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,109708,35464.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,109396,-312.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,109141,-255.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,109592,451.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,113633,4041.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,113112,-521.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,112683,-429.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,113470,787.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,75060,-38410.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,75245,185.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,75193,-52.0,Sunday,True
2025-06-08,Phoenix,107.0,79.0,75121,-72.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,24222,10523.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,24060,-162.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,23929,-131.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,24159,230.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,22993,-1166.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,22806,-187.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,22675,-131.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,22917,242.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,14022,-8895.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,14291,269.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,14308,17.0,Sunday,True
2025-06-08,Seattle,90.0,61.0,14156,-152.0,Sunday,True
2025-06-09,Chicago,71.0,55.0,2241398,2229756.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2235686,-5712.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2232394,-3292.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2238756,6362.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2147386,-91370.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2143706,-3680.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2141534,-2172.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2145697,4163.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2331145,185448.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2321542,-9603.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2318346,-3196.0,Monday,False
2025-06-09,Chicago,71.0,55.0,2326222,7876.0,Monday,False
2025-06-09,Chicago,71.0,55.0,20164,-2306058.0,Monday,False
2025-06-09,Chicago,71.0,55.0,20597,433.0,Monday,False
2025-06-09,Chicago,71.0,55.0,21218,621.0,Monday,False
2025-06-09,Chicago,71.0,55.0,20984,-234.0,Monday,False
2025-06-09,Houston,94.0,72.0,1511311,1510774.0,Monday,False
2025-06-09,Houston,94.0,72.0,1512008,697.0,Monday,False
2025-06-09,Houston,94.0,72.0,1512714,706.0,Monday,False
2025-06-09,Houston,94.0,72.0,1511662,-1052.0,Monday,False
2025-06-09,Houston,94.0,72.0,1525784,14122.0,Monday,False
2025-06-09,Houston,94.0,72.0,1530925,5141.0,Monday,False
2025-06-09,Houston,94.0,72.0,1533020,2095.0,Monday,False
2025-06-09,Houston,94.0,72.0,1528066,-4954.0,Monday,False
2025-06-09,Houston,94.0,72.0,1511968,-16098.0,Monday,False
2025-06-09,Houston,94.0,72.0,1512785,817.0,Monday,False
2025-06-09,Houston,94.0,72.0,1513489,704.0,Monday,False
2025-06-09,Houston,94.0,72.0,1512378,-1111.0,Monday,False
2025-06-09,Houston,94.0,72.0,650,-1511728.0,Monday,False
2025-06-09,Houston,94.0,72.0,770,120.0,Monday,False
2025-06-09,Houston,94.0,72.0,767,-3.0,Monday,False
2025-06-09,Houston,94.0,72.0,709,-58.0,Monday,False
2025-06-09,New York,64.0,62.0,393348,76643.0,Monday,False
2025-06-09,New York,64.0,62.0,393575,227.0,Monday,False
2025-06-09,New York,64.0,62.0,393737,162.0,Monday,False
2025-06-09,New York,64.0,62.0,393463,-274.0,Monday,False
2025-06-09,New York,64.0,62.0,390765,-2698.0,Monday,False
2025-06-09,New York,64.0,62.0,390698,-67.0,Monday,False
2025-06-09,New York,64.0,62.0,390686,-12.0,Monday,False
2025-06-09,New York,64.0,62.0,390727,41.0,Monday,False
2025-06-09,New York,64.0,62.0,341816,-48911.0,Monday,False
2025-06-09,New York,64.0,62.0,341488,-328.0,Monday,False
2025-06-09,New York,64.0,62.0,341774,286.0,Monday,False
2025-06-09,New York,64.0,62.0,341280,-494.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,122465,47344.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121832,-633.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121497,-335.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,122095,598.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121440,-655.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121113,-327.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121031,-82.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,121184,153.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,81068,-40116.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,81231,163.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,81121,-110.0,Monday,False
2025-06-09,Phoenix,109.0,80.0,81185,64.0,Monday,False
2025-06-09,Seattle,87.0,61.0,26694,12538.0,Monday,False
2025-06-09,Seattle,87.0,61.0,26720,26.0,Monday,False
2025-06-09,Seattle,87.0,61.0,26725,5.0,Monday,False
2025-06-09,Seattle,87.0,61.0,26705,-20.0,Monday,False
2025-06-09,Seattle,87.0,61.0,25423,-1282.0,Monday,False
2025-06-09,Seattle,87.0,61.0,25385,-38.0,Monday,False
2025-06-09,Seattle,87.0,61.0,25360,-25.0,Monday,False
2025-06-09,Seattle,87.0,61.0,25404,44.0,Monday,False
2025-06-09,Seattle,87.0,61.0,12636,-12768.0,Monday,False
2025-06-09,Seattle,87.0,61.0,12498,-138.0,Monday,False
2025-06-09,Seattle,87.0,61.0,12432,-66.0,Monday,False
2025-06-09,Seattle,87.0,61.0,12649,217.0,Monday,False
2025-06-10,Chicago,78.0,55.0,2284063,2263079.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2283710,-353.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2282666,-1044.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2284094,1428.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2191912,-92182.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2187470,-4442.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2184510,-2960.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2189858,5348.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2387118,197260.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2389339,2221.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2389161,-178.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,2388227,-934.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,29169,-2359058.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,29582,413.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,29928,346.0,Tuesday,False
2025-06-10,Chicago,78.0,55.0,28851,-1077.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1442103,1441394.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1446184,4081.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1449338,3154.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1443952,-5386.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1457188,13236.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1460120,2932.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1462240,2120.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1458617,-3623.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1441421,-17196.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1445374,3953.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1448530,3156.0,Tuesday,False
2025-06-10,Houston,93.0,77.0,1443155,-5375.0,Tuesday,False
2025-06-10,New York,73.0,62.0,392609,51329.0,Tuesday,False
2025-06-10,New York,73.0,62.0,392090,-519.0,Tuesday,False
2025-06-10,New York,73.0,62.0,391678,-412.0,Tuesday,False
2025-06-10,New York,73.0,62.0,392398,720.0,Tuesday,False
2025-06-10,New York,73.0,62.0,397494,5096.0,Tuesday,False
2025-06-10,New York,73.0,62.0,396934,-560.0,Tuesday,False
2025-06-10,New York,73.0,62.0,396409,-525.0,Tuesday,False
2025-06-10,New York,73.0,62.0,397291,882.0,Tuesday,False
2025-06-10,New York,73.0,62.0,342870,-54421.0,Tuesday,False
2025-06-10,New York,73.0,62.0,342233,-637.0,Tuesday,False
2025-06-10,New York,73.0,62.0,341393,-840.0,Tuesday,False
2025-06-10,New York,73.0,62.0,342676,1283.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,124510,43325.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,124567,57.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,124468,-99.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,124570,102.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,123035,-1535.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,122790,-245.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,122720,-70.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,122887,167.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,85606,-37281.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,85037,-569.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,84889,-148.0,Tuesday,False
2025-06-10,Phoenix,108.0,81.0,85191,302.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,25534,12885.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,25592,58.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,25644,52.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,25562,-82.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,24281,-1281.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,24373,92.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,24427,54.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,24326,-101.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,14321,-10005.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,14318,-3.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,14417,99.0,Tuesday,False
2025-06-10,Seattle,81.0,53.0,14329,-88.0,Tuesday,False
2025-06-11,Chicago,92.0,64.0,2402778,2373927.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2393559,-9219.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2387508,-6051.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2398476,10968.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2369369,-29107.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2360629,-8740.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2355599,-5030.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2365232,9633.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2505399,140167.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2496341,-9058.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2489237,-7104.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,2501362,12125.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,20047,-2481315.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,20746,699.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,22203,1457.0,Wednesday,False
2025-06-11,Chicago,92.0,64.0,20308,-1895.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1344413,-98742.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1349409,4996.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1352134,2725.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1346569,-5565.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1341231,-5338.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1346205,4974.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1350560,4355.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1343459,-7101.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1343381,-78.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1348507,5126.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1351086,2579.0,Wednesday,False
2025-06-11,Houston,83.0,74.0,1345648,-5438.0,Wednesday,False
2025-06-11,New York,81.0,65.0,411978,69302.0,Wednesday,False
2025-06-11,New York,81.0,65.0,410009,-1969.0,Wednesday,False
2025-06-11,New York,81.0,65.0,408877,-1132.0,Wednesday,False
2025-06-11,New York,81.0,65.0,411011,2134.0,Wednesday,False
2025-06-11,New York,81.0,65.0,409613,-1398.0,Wednesday,False
2025-06-11,New York,81.0,65.0,407762,-1851.0,Wednesday,False
2025-06-11,New York,81.0,65.0,406753,-1009.0,Wednesday,False
2025-06-11,New York,81.0,65.0,408710,1957.0,Wednesday,False
2025-06-11,New York,81.0,65.0,368766,-39944.0,Wednesday,False
2025-06-11,New York,81.0,65.0,366230,-2536.0,Wednesday,False
2025-06-11,New York,81.0,65.0,365028,-1202.0,Wednesday,False
2025-06-11,New York,81.0,65.0,367717,2689.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,124732,39541.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,124463,-269.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,124505,42.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,124592,87.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,126248,1656.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,126131,-117.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,125988,-143.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,126231,243.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,81028,-45203.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,80438,-590.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,80774,336.0,Wednesday,False
2025-06-11,Phoenix,108.0,83.0,80646,-128.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,22494,8165.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,22786,292.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,22941,155.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,22630,-311.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,22979,349.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,23118,139.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,23204,86.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,23043,-161.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,12546,-10497.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,12844,298.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,12763,-81.0,Wednesday,False
2025-06-11,Seattle,69.0,51.0,12653,-110.0,Wednesday,False
2025-06-12,Chicago,79.0,62.0,2554294,2533986.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2546343,-7951.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2542000,-4343.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2550418,8418.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2542732,-7686.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2536169,-6563.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2532428,-3741.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2539600,7172.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2636984,97384.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2629064,-7920.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2625089,-3975.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,2633508,8419.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,25829,-2607679.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,25510,-319.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,24765,-745.0,Thursday,False
2025-06-12,Chicago,79.0,62.0,25581,816.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1324651,-20997.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1326795,2144.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1327811,1016.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1325873,-1938.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1357282,31409.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1353887,-3395.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1352262,-1625.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1355577,3315.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1323521,-32056.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1325286,1765.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1326323,1037.0,Thursday,False
2025-06-12,Houston,81.0,71.0,1324530,-1793.0,Thursday,False
2025-06-12,New York,87.0,70.0,444615,76898.0,Thursday,False
2025-06-12,New York,87.0,70.0,443553,-1062.0,Thursday,False
2025-06-12,New York,87.0,70.0,442764,-789.0,Thursday,False
2025-06-12,New York,87.0,70.0,444173,1409.0,Thursday,False
2025-06-12,New York,87.0,70.0,439305,-4868.0,Thursday,False
2025-06-12,New York,87.0,70.0,438642,-663.0,Thursday,False
2025-06-12,New York,87.0,70.0,438097,-545.0,Thursday,False
2025-06-12,New York,87.0,70.0,439035,938.0,Thursday,False
2025-06-12,New York,87.0,70.0,386427,-52608.0,Thursday,False
2025-06-12,New York,87.0,70.0,387140,713.0,Thursday,False
2025-06-12,New York,87.0,70.0,387064,-76.0,Thursday,False
2025-06-12,New York,87.0,70.0,386817,-247.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,122683,42037.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,123204,521.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,123367,163.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,122929,-438.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,127091,4162.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,127234,143.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,127249,15.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,127190,-59.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,80306,-46884.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,80309,3.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,79816,-493.0,Thursday,False
2025-06-12,Phoenix,108.0,84.0,80315,499.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21642,8989.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21681,39.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21712,31.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21658,-54.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21717,59.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21785,68.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21832,47.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,21748,-84.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,15492,-6256.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,14804,-688.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,14770,-34.0,Thursday,False
2025-06-12,Seattle,66.0,51.0,15118,348.0,Thursday,False
2025-06-13,Chicago,71.0,59.0,2433294,2407713.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2442626,9332.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2450256,7630.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2437172,-13084.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2412053,-25119.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2422521,10468.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2428207,5686.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2417185,-11022.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2514285,97100.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2525460,11175.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2532441,6981.0,Friday,False
2025-06-13,Chicago,71.0,59.0,2519229,-13212.0,Friday,False
2025-06-13,Chicago,71.0,59.0,21206,-2498023.0,Friday,False
2025-06-13,Chicago,71.0,59.0,23599,2393.0,Friday,False
2025-06-13,Chicago,71.0,59.0,23883,284.0,Friday,False
2025-06-13,Chicago,71.0,59.0,22750,-1133.0,Friday,False
2025-06-13,Houston,92.0,73.0,1478109,153579.0,Friday,False
2025-06-13,Houston,92.0,73.0,1466280,-11829.0,Friday,False
2025-06-13,Houston,92.0,73.0,1459368,-6912.0,Friday,False
2025-06-13,Houston,92.0,73.0,1472638,13270.0,Friday,False
2025-06-13,Houston,92.0,73.0,1452247,-20391.0,Friday,False
2025-06-13,Houston,92.0,73.0,1445774,-6473.0,Friday,False
2025-06-13,Houston,92.0,73.0,1441764,-4010.0,Friday,False
2025-06-13,Houston,92.0,73.0,1449174,7410.0,Friday,False
2025-06-13,Houston,92.0,73.0,1480815,31641.0,Friday,False
2025-06-13,Houston,92.0,73.0,1469190,-11625.0,Friday,False
2025-06-13,Houston,92.0,73.0,1462277,-6913.0,Friday,False
2025-06-13,Houston,92.0,73.0,1475467,13190.0,Friday,False
2025-06-13,Houston,92.0,73.0,2706,-1472761.0,Friday,False
2025-06-13,Houston,92.0,73.0,2912,206.0,Friday,False
2025-06-13,Houston,92.0,73.0,2830,-82.0,Friday,False
2025-06-13,New York,78.0,67.0,406317,19500.0,Friday,False
2025-06-13,New York,78.0,67.0,408766,2449.0,Friday,False
2025-06-13,New York,78.0,67.0,410319,1553.0,Friday,False
2025-06-13,New York,78.0,67.0,407447,-2872.0,Friday,False
2025-06-13,New York,78.0,67.0,402546,-4901.0,Friday,False
